id,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
213,"CSMBS3D63 C&S Electric- 63A, 3 Pole, D Curve 10kA WiNtrip2 MCB (Pack of 4)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D63,D-Series,CSMBS3D63,10540,8432,Piece,Pack of 4,1,"CSMBS3D63,C&S 63A, 3 Pole D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D63 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole,Breaking Capacity,10 kA,Current Rating,63 Amp,Rated Frequency,50/60Hz,Rated Voltage,240V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,7114360626-CSMBS3D63-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
214,"CSMBS3D0.5N C&S Electric- 0.5A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D0.5N,D-Series,CSMBS3D0.5N,8205,6564,Piece,Pack of 3,1,"CSMBS3D0.5N,C&S 0.5A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D0.5N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,0.5 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,8076549930-CSMBS3D0.5N-C,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
215,"CSMBS3D1N C&S Electric- 1A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D1N,D-Series,CSMBS3D1N,8205,6564,Piece,Pack of 3,1,"CSMBS3D1N,C&S 1A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D1N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,1 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,5953339007-CSMBS3D1N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
216,"CSMBS3D2N C&S Electric- 2A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D2N,D-Series,CSMBS3D2N,8205,6564,Piece,Pack of 3,1,"CSMBS3D2N,C&S 2A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D2N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,2 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,3396439264-CSMBS3D2N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
217,"CSMBS3D3N C&S Electric- 3A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D3N,D-Series,CSMBS3D3N,8205,6564,Piece,Pack of 3,1,"CSMBS3D3N,C&S 3A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D3N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,3 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,5374889049-CSMBS3D3N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
218,"CSMBS3D4N C&S Electric- 4A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D4N,D-Series,CSMBS3D4N,8205,6564,Piece,Pack of 3,1,"CSMBS3D4N,C&S A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D4N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,4 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,7688785980-CSMBS3D4N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
219,"CSMBS3D5N C&S Electric- 5A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D5N,D-Series,CSMBS3D5N,8205,6564,Piece,Pack of 3,1,"CSMBS3D5N,C&S 5A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3DN5 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,5 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,2171704401-CSMBS3D5N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
220,"CSMBS3D6N C&S Electric- 6A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D6N,D-Series,CSMBS3D6N,7485,5988,Piece,Pack of 3,1,"CSMBS3D6N,C&S 6A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D6N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,6 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,9571846552-CSMBS3D6N-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
221,"CSMBS3D10N C&S Electric- 10A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D10N,D-Series,CSMBS3D10N,7485,5988,Piece,Pack of 3,1,"CSMBS3D10N,C&S 10A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D10N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,10 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,7775040260-CSMBS3D10N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
222,"CSMBS3D16N C&S Electric- 16A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D16N,D-Series,CSMBS3D16N,7485,5988,Piece,Pack of 3,1,"CSMBS3D16N,C&S 16A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D16N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,16 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,7095164948-CSMBS3D16N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
223,"CSMBS3D20N C&S Electric- 20A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D20N,D-Series,CSMBS3D20N,7485,5988,Piece,Pack of 3,1,"CSMBS3D20N,C&S 20A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D20N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,20 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,5462154040-CSMBS3D20N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
224,"CSMBS3D25N C&S Electric- 25A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D25N,D-Series,CSMBS3D25N,7485,5988,Piece,Pack of 3,1,"CSMBS3D25N,C&S 25A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D25N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,25 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,1218033704-CSMBS3D25N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
225,"CSMBS3D32N C&S Electric- 32A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D32N,D-Series,CSMBS3D32N,7485,5988,Piece,Pack of 3,1,"CSMBS3D32N,C&S 32A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D32N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,32 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,5113328445-CSMBS3D32N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
226,"CSMBS3D40N C&S Electric- 40A, 3 Pole+N D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D40N,D-Series,CSMBS3D40N,8295,6636,Piece,Pack of 3,1,"CSMBS3D40N,C&S 40A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D40N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,40 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,6059837881-CSMBS3D40N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
227,"CSMBS3D50N C&S Electric- 50A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D50N,D-Series,CSMBS3D50N,8685,6948,Piece,Pack of 3,1,"CSMBS3D50N,C&S 50A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D50N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,50 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,6235483068-CSMBS3D50N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
228,"CSMBS3D63N C&S Electric- 63A, 3 Pole+N, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS3D63N,D-Series,CSMBS3D63N,8685,6948,Piece,Pack of 3,1,"CSMBS3D63N,C&S 63A, 3 Pole+N D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS3D63N in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,3 Pole+N,Breaking Capacity,10 kA,Current Rating,63 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742824-Product-Screenshot 2024-03-18 115013.png,9282697695-CSMBS3D63N-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
229,"CSMBS4D0.5 C&S Electric- 0.5A, 4 Pole, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS4D0.5,D-Series,CSMBS4D0.5,8400,6720,Piece,Pack of 3,1,"CSMBS4D0.5,C&S 0.5A, 4 Pole D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS4D0.5 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,415V,Breaking Capacity,10 kA,Current Rating,0.5 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742906-Product-Screenshot 2024-03-18 115122.png,8556508113-CSMBS4D0.5-C&,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
230,"CSMBS4D1 C&S Electric- 1A, 4 Pole, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS4D1,D-Series,CSMBS4D1,8400,6720,Piece,Pack of 3,1,"CSMBS4D1,C&S 1A, 4 Pole D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS4D1 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,415V,Breaking Capacity,10 kA,Current Rating,1 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742906-Product-Screenshot 2024-03-18 115122.png,1292847414-CSMBS4D1-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
231,"CSMBS4D2 C&S Electric- 2A, 4 Pole D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS4D2,D-Series,CSMBS4D2,8400,6720,Piece,Pack of 3,1,"CSMBS4D2,C&S 2A, 3 Pole D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS4D2 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,415V,Breaking Capacity,10 kA,Current Rating,2 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742906-Product-Screenshot 2024-03-18 115122.png,4016577612-CSMBS4D2-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
232,"CSMBS4D3 C&S Electric- 3A, 4 Pole, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS4D3,D-Series,CSMBS4D3,8400,6720,Piece,Pack of 3,1,"CSMBS4D3,C&S 3A, 4 Pole D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS4D3 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,415V,Breaking Capacity,10 kA,Current Rating,3 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742906-Product-Screenshot 2024-03-18 115122.png,7051479107-CSMBS4D3-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
233,"CSMBS4D4 C&S Electric- 4A, 4 Pole, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS4D4,D-Series,CSMBS4D4,8400,6720,Piece,Pack of 3,1,"CSMBS4D4,C&S A, 4 Pole D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS4D4 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,415V,Breaking Capacity,10 kA,Current Rating,4 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742906-Product-Screenshot 2024-03-18 115122.png,7283276289-CSMBS4D4-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
234,"CSMBS4D5 C&S Electric- 5A, 4 Pole, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS4D5,D-Series,CSMBS4D5,8400,6720,Piece,Pack of 3,1,"CSMBS4D5,C&S 5A, 4 Pole D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS4D5 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,415V,Breaking Capacity,10 kA,Current Rating,5 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742906-Product-Screenshot 2024-03-18 115122.png,7058170757-CSMBS4D5-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
235,"CSMBS4D6 C&S Electric- 6A, 4 Pole, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS4D6,D-Series,CSMBS4D6,7710,6168,Piece,Pack of 3,1,"CSMBS4D6,C&S 6A, 4 Pole D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS4D6 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,415V,Breaking Capacity,10 kA,Current Rating,6 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742906-Product-Screenshot 2024-03-18 115122.png,3092800264-CSMBS4D6-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
236,"CSMBS4D10 C&S Electric- 10A, 4 Pole, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS4D10,D-Series,CSMBS4D10,7710,6168,Piece,Pack of 3,1,"CSMBS4D10,C&S 10A, 4 Pole D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS4D10 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,415V,Breaking Capacity,10 kA,Current Rating,10 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742906-Product-Screenshot 2024-03-18 115122.png,2006139111-CSMBS4D10-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
237,"CSMBS4D16 C&S Electric- 16A, 4 Pole, D Curve 10kA WiNtrip2 MCB (Pack of 3)",C&S Electric,Panel & Panel Accessories,Low Voltage Switch Gear,MCB,WiNtrip2 Miniature Circuit Breaker,CSMBS4D16,D-Series,CSMBS4D16,7710,6168,Piece,Pack of 3,1,"CSMBS4D16,C&S 16A, 4 Pole D Curve 10kA WiNtrip2 MCB:- Buy C&S, CSMBS4D16 in Best Rate All Over India. Distributors in Top Cities Such as Noida, Delhi NCR, Mumbai, Chennai, Bengaluru, Kolkata, Pune, Jaipur and Ahmedabad.",--,--,--,--,--,Type,D Curve,No. of Poles,415V,Breaking Capacity,10 kA,Current Rating,16 Amp,Rated Frequency,50/60Hz,Rated Voltage,240/415V,Degree of Protection,IP 20,Installation Position,Vertical / Horizontal,Terminal Capacity,35 mm2,Resistance to Shock,40mm free fall,Mounting,Din rail Size 35.5 mm,1710742906-Product-Screenshot 2024-03-18 115122.png,2043136473-CSMBS4D16-C&S,8536,18%,--,--,--,--,--,--,--,--,1,1-2 Days,
